Chapter;Title;Block Title;Block.Code;Sub.Code;Sub.Title;Code;Disease;NUM;Descripción
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q87;Other specified congenital malformation syndromes affecting multiple systems;Q871;Congenital malformation syndromes predominantly associated with short stature;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q87;Other specified congenital malformation syndromes affecting multiple systems;Q872;Congenital malformation syndromes predominantly involving limbs;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q87;Other specified congenital malformation syndromes affecting multiple systems;Q873;Congenital malformation syndromes involving early overgrowth;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q87;Other specified congenital malformation syndromes affecting multiple systems;Q874;Marfan syndrome;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q87;Other specified congenital malformation syndromes affecting multiple systems;Q875;Other congenital malformation syndromes with other skeletal changes;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q87;Other specified congenital malformation syndromes affecting multiple systems;Q878;Other specified congenital malformation syndromes, not elsewhere classified;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q89;Other congenital malformations, not elsewhere classified;Q890;Congenital malformations of spleen;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q89;Other congenital malformations, not elsewhere classified;Q891;Congenital malformations of adrenal gland;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q89;Other congenital malformations, not elsewhere classified;Q892;Congenital malformations of other endocrine glands;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q89;Other congenital malformations, not elsewhere classified;Q893;Situs inversus;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q89;Other congenital malformations, not elsewhere classified;Q894;Conjoined twins;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q89;Other congenital malformations, not elsewhere classified;Q897;Multiple congenital malformations, not elsewhere classified;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q89;Other congenital malformations, not elsewhere classified;Q898;Other specified congenital malformations;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q89;Other congenital malformations, not elsewhere classified;Q899;Congenital malformation, unspecified;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Chromosomal abnormalities, not elsewhere classified;Q90;Q90;Down syndrome;Q900;Trisomy 21, meiotic nondisjunction;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Chromosomal abnormalities, not elsewhere classified;Q90;Q90;Down syndrome;Q901;Trisomy 21, mosaicism (mitotic nondisjunction);0;
17;Congenital malformations, deformations and chromosomal abnormalities;Chromosomal abnormalities, not elsewhere classified;Q90;Q90;Down syndrome;Q902;Trisomy 21, translocation;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Chromosomal abnormalities, not elsewhere classified;Q90;Q90;Down syndrome;Q909;Down syndrome, unspecified;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Chromosomal abnormalities, not elsewhere classified;Q90;Q91;Edwards syndrome and Patau syndrome;Q910;Trisomy 18, meiotic nondisjunction;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Chromosomal abnormalities, not elsewhere classified;Q90;Q91;Edwards syndrome and Patau syndrome;Q911;Trisomy 18, mosaicism (mitotic nondisjunction);0;
17;Congenital malformations, deformations and chromosomal abnormalities;Chromosomal abnormalities, not elsewhere classified;Q90;Q91;Edwards syndrome and Patau syndrome;Q912;Trisomy 18, translocation;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Chromosomal abnormalities, not elsewhere classified;Q90;Q91;Edwards syndrome and Patau syndrome;Q913;Edwards syndrome, unspecified;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Chromosomal abnormalities, not elsewhere classified;Q90;Q91;Edwards syndrome and Patau syndrome;Q914;Trisomy 13, meiotic nondisjunction;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Chromosomal abnormalities, not elsewhere classified;Q90;Q91;Edwards syndrome and Patau syndrome;Q915;Trisomy 13, mosaicism (mitotic nondisjunction);0;
17;Congenital malformations, deformations and chromosomal abnormalities;Chromosomal abnormalities, not elsewhere classified;Q90;Q91;Edwards syndrome and Patau syndrome;Q916;Trisomy 13, translocation;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Chromosomal abnormalities, not elsewhere classified;Q90;Q91;Edwards syndrome and Patau syndrome;Q917;Patau syndrome, unspecified;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Chromosomal abnormalities, not elsewhere classified;Q90;Q92;Other trisomies and partial trisomies of the autosomes, not elsewhere classified;Q920;Whole chromosome trisomy, meiotic nondisjunction;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Chromosomal abnormalities, not elsewhere classified;Q90;Q92;Other trisomies and partial trisomies of the autosomes, not elsewhere classified;Q921;Whole chromosome trisomy, mosaicism (mitotic nondisjunction);0;
17;Congenital malformations, deformations and chromosomal abnormalities;Chromosomal abnormalities, not elsewhere classified;Q90;Q92;Other trisomies and partial trisomies of the autosomes, not elsewhere classified;Q922;Major partial trisomy;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Chromosomal abnormalities, not elsewhere classified;Q90;Q92;Other trisomies and partial trisomies of the autosomes, not elsewhere classified;Q923;Minor partial trisomy;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Chromosomal abnormalities, not elsewhere classified;Q90;Q92;Other trisomies and partial trisomies of the autosomes, not elsewhere classified;Q924;Duplications seen only at prometaphase;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Chromosomal abnormalities, not elsewhere classified;Q90;Q92;Other trisomies and partial trisomies of the autosomes, not elsewhere classified;Q925;Duplications with other complex rearrangements;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Chromosomal abnormalities, not elsewhere classified;Q90;Q92;Other trisomies and partial trisomies of the autosomes, not elsewhere classified;Q926;Extra marker chromosomes;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Chromosomal abnormalities, not elsewhere classified;Q90;Q92;Other trisomies and partial trisomies of the autosomes, not elsewhere classified;Q927;Triploidy and polyploidy;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Chromosomal abnormalities, not elsewhere classified;Q90;Q92;Other trisomies and partial trisomies of the autosomes, not elsewhere classified;Q928;Other specified trisomies and partial trisomies of autosomes;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Chromosomal abnormalities, not elsewhere classified;Q90;Q92;Other trisomies and partial trisomies of the autosomes, not elsewhere classified;Q929;Trisomy and partial trisomy of autosomes, unspecified;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Chromosomal abnormalities, not elsewhere classified;Q90;Q93;Monosomies and deletions from the autosomes, not elsewhere classified;Q930;Whole chromosome monosomy, meiotic nondisjunction;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Chromosomal abnormalities, not elsewhere classified;Q90;Q93;Monosomies and deletions from the autosomes, not elsewhere classified;Q931;Whole chromosome monosomy, mosaicism (mitotic nondisjunction);0;
17;Congenital malformations, deformations and chromosomal abnormalities;Chromosomal abnormalities, not elsewhere classified;Q90;Q93;Monosomies and deletions from the autosomes, not elsewhere classified;Q932;Chromosome replaced with ring or dicentric;0;
